Anchor Postcode,Duration (min),Route Index,Waypoints,Waypoint Count,Distance (m),Duration (sec),Duration (formatted),Polyline
WF2 0GU,10,68,Shawfold Cars → Village Stores → Shawfold Cars,1,594,113,1min,wcwfIdanHEg@EWKWq@j@_@V]TQHc@TIDOFqBdA_@wBm@\OH|@g@^vBpBeANGHEb@UPI\U^Wp@k@JVDVDf@
WF2 0GU,10,69,Shell Select → Holiday Inn → Shell Select,1,776,152,2min,_usfIzlmH??RATZIPWj@Kb@q@xBXnAp@~BPl@DHZi@DCHDZRNFDCJQJOb@m@FQDO}@a@??Fo@bA^EVGXENGPc@l@KNKPEBEJs@`A]aAEIQm@q@_CYoAG[?K@QJS`@w@@[Ea@BS@CHU@C
WF2 0GU,10,70,Shine hand car wash → Toyota Vantage → Shine hand car wash,1,755,197,3min,mrsfIzmmHKXQJSYHQb@iAD_@\_ABQA_@q@gAw@m@KEMGPeAHM\KHYNm@BETmADMB?BB@DYtABOTeAAECCC?ELUlACDOl@IX]JILQdALFJDv@l@TJb@Fn@OSz@Qb@[z@[x@HLH^O`@
WF2 0GU,10,71,Silcoates School → Wrenthorpe Post Office → Silcoates School,1,2528,382,6min,ihvfIvciHe@rA?L?FFNJPb@iABGBADADBDHBJ?@?F_B`EELAJAL@L?B@DFHFBDFBHFLDHDHBL@LAPA|@CZAXIhAGrACXCNMPOa@U_@}@aBS_@Wc@y@gAw@eAw@aAsAiBaAwAS[AC_@o@e@q@IMMg@Mm@Gi@G}@EkBODYHI@UBc@E{B_@g@UGIn@}DL{@@AH_@Po@Je@Jo@Fa@D[@IDUFg@BSBMD[F]BUFc@@EJg@BIPRNFTJNFTFN?F@xCBX@VPt@v@PT]xAY|@o@dBUl@Qp@o@pCEJW|@MTORYR_@LDjBF|@Fh@Ll@Lf@HLd@p@^n@@BRZ`AvArAhBv@`Av@dAx@fAVb@R^Vg@Dw@?s@?GFWFMPi@HQBQ?KESAG?E?KF]DYNa@`@eAKQGO?G?Md@sA
WF2 0GU,10,72,Silkwood Farm → Total Fitness → Silkwood Farm,1,2142,331,5min,katfIj_mHQ`A][WSMn@oB_BlA_GXq@J[HWn@z@zB`CLJD@D?LEDAJEF?B?HF@BDHDN@RAPEPGLIDK@OFEHEJ{AbHKd@SdAI`@Gd@Kx@CXKfAA`@?LBNBP??FTBBLDH@F@D?NIDEHILOLUFIPa@Pg@DMDMFWPo@@KNq@ViAD]DIDIHIAOAECC_@Y_Aw@~ApABB@D@NCNGNABEHGLWhAOp@AJQn@GVELELQf@Q`@GHMTMNIHEDOHEBEFEDIPANENGHWFECIIEMCOAQBQDOBCJ[BMBMBM@a@JgABYJy@Fe@Ha@ReAJe@zAcH@K?G?EAa@CQEUAMEIKU{BaCo@{@IVKZYp@mA~FnB~ALo@VR\ZPaA
WF2 0GU,10,73,Spot on Dog Grooming → Declans → Spot on Dog Grooming,1,611,101,1min,yywfIxehHy@m@k@_@]UUOqAaAm@c@qA_Ak@_@IIZyAGOIUHTFN[xAHHj@^pA~@~BdBTN\Tj@^x@l@
WF2 0GU,10,74,Spring Mill Golf Course → JB's Cafe & Bistro → Spring Mill Golf Course,1,1553,426,7min,ovsfIncpHi@}BEOGKIIKEIAIAIDIJiCbDg@t@SVo@j@gAlAi@x@_@p@]LyBeAJ_CJmF?i@AWAOKYUq@U_@TRz@XAf@EzA\EHLH?H{@FWJg@@qBEGa@D]?CbBAf@EzAMdEKr@K~BxBdA\M^q@h@y@fAmAn@k@RWf@u@hCcDHKHEH@H@JDHHFJDNh@|B
WF2 0GU,10,75,St Annes → Pinderfields Hospital PRU → St Annes,1,532,109,1min,qnwfIfshHk@_AS[e@s@]g@u@kAZ_AXcAb@_BBILLl@j@??m@k@MMCHc@~AYbA[~@t@jA\f@d@r@RZj@~@
WF2 0GU,10,76,St Michaels Church → R H Binks And Sons → St Michaels Church,1,983,147,2min,oz{fIfllHdBc@@H|@g@|@q@TWVUdA[x@CLiAFy@NaB`@mCv@qCDQTq@R_@f@dAWj@_AMw@pCa@lCWzCMhAy@BeAZWTUV}@p@}@f@AIeBb@
WF2 0GU,10,77,Sun Bo → Blue Marlin Fisheries → Sun Bo,1,463,124,2min,_aufIjxiHd@v@FDGRKR[o@c@_AGReAvCg@zAGIWKVJFHJWZcAdAwCFSb@~@Zn@JSFSGEe@w@
WF2 0GU,10,78,Sunnyhill Stores → Jerry Clay Academy → Sunnyhill Stores,1,2917,355,5min,i{vfIlpjH??^QGmFAiAAUC{AEeFE{C?I?{A?sB?iB?u@?e@CoACq@Ee@Mg@g@f@GDSPEBYRGFGHMX[t@]v@aBnD_@x@KTQd@a@x@Sb@EJEJUj@a@`AkFtLyHfQdAnBl@hAFNDL@L?NCHGNQd@Pe@FOBI?OAMEMGOm@iAeAoBxHgQjFuL`@aAZw@DKRc@`@y@Pe@JU^y@`BoD\w@Zu@LYFIFGXSDCRQFEf@g@Lf@Dd@Bp@BnA?d@?t@?hB?rB?zA?HDzCDdFBzA@T@hAFlF_@P??
WF2 0GU,10,79,Tania's Barbershop → Methodist Church → Tania's Barbershop,1,434,62,1min,cm{fIhalHJiAg@iDCQIs@AE]cCZNJ@ZDZ@L?n@Al@AUp@EPw@pCa@lCKhA
WF2 0GU,10,80,Tardis → West Yorkshire Police Learning & Development Centre → Tardis,1,9953,537,8min,_vyfItzjH??BBJCJAFABG?IEmAh@OKgDAS?Q?Q?Q@QFaB?Q?MEWOIGCI?ODeCnDg@h@g@b@cAp@iB`ASJIDGHIHEHCHYlA?BCvA?P@P@RDRThAf@~Br@|CnB|INn@nBxIR|@vAlGtAxDbCzFbCdFbAjBb@x@bAjBnCrD|CfEjDpDxFdFfMjJzBxA`CrAtBfAtDrBtG`Dn@R~FjBlGhAdE\xDDvEOnE[hOcClImApBYzRuF^OZSPMNQNUj@{ARg@POPMLINEP@RBTLVXJXFVDVDX@\?ZAtDA|@AZA\ETW~@MZk@Va@@OCWOMOMUIOi@w@a@So@E{Lh@qAFsFj@sInAeOdCoE`@cFJwDImE]eGaAaGiBs@W_HeDkDqBuBiAcCcB}B_BqFsDiF{DkFqEoD{DaDeE}BqDmAkBc@y@wAuCoEsJuBoF_AqCo@wA_AuCqA}DOc@}BiHwAmEQa@Uu@K]MYKWGMGKGIGIGGEEMIOKc@SEAc@e@OUGQEOEQAMAOAQ?S@O@O?GDQFWFWFOFMrAuBHKFGFGHGHGJCHAH?H?H@JDt@NZLPBLBR@NANCLEJGZSjAy@`A_A`AkAb@o@\Ut@gALKJ?FJJ`@BNDV?L?PG`BAP?P?P?P@RJfDi@NDlA?HCFG@K@KBCC??
WF2 0GU,10,81,The Bay Horse → Main Street Fisheries → The Bay Horse,1,525,140,2min,qh{fInqkHPRMVS^Up@EPw@pCa@lCg@iDCQKy@]cCZNJ@Be@a@M??`@LCd@ZDZ@L?n@Al@AR_@LWQS
WF2 0GU,10,82,The Blue Light → The New Albion → The Blue Light,1,339,103,1min,udufI~cjHIWHIt@sA|AmCRb@U`@CCAAGJ??FK@@BBTa@Sc@}AlCu@rAIHHV
WF2 0GU,10,83,The Dental Studio → St Michaels Church → The Dental Studio,1,1281,226,3min,go{fI|`mH?GBoD?GBaE?U@yABw@B{@Bq@Bo@FeA@SDu@y@BeAZWTUV}@p@}@f@AI{DbAGXNfANTHFFn@Go@IGOUOgAFYtA_@dBc@@H|@g@|@q@TWVUdA[x@CEt@ARGdACn@Cp@Cz@Cv@AxA?TC`E?FCnD?F
WF2 0GU,10,84,The Eagle → Flanshaw Lodge → The Eagle,1,532,121,2min,u`tfIfsjH@ARQDC??`@YRQXSPWZi@HOLW^u@FNHRDPDVUJmAhADd@Lb@?AMa@Ee@lAiATKEWEQISGO_@t@MVIN[h@QVYRSPa@X??EBSPA@
WF2 0GU,10,85,The Glynn Living → Royal Spice → The Glynn Living,1,555,98,1min,}nvfInzfHuA`Bc@b@a@VOFMr@Or@Gh@?f@B^J^Tn@FNNOVYa@g@`@f@WXONGOUo@K_@C_@?g@Fi@FWF[Ls@NG`@Wb@c@tAaB
WF2 0GU,10,86,The Lawrence → tillybods → The Lawrence,1,692,99,1min,wjxfIfhhHVl@JQlAuBtA_CV_@BC^i@~BdBTN\Tj@^G^I@WQODLu@]UUO_CeBILUZCBW^uA~BmAtBKPWm@
WF2 0GU,10,87,The Malt Shovel → Carr Gate WMC → The Malt Shovel,1,311,88,1min,ysyfIvxiHb@Qj@WCoBGmAq@LJr@Ks@p@M@PDz@BnBk@Vc@P
WF2 0GU,10,88,The Mens Room → St Michaels Church → The Mens Room,1,1306,228,3min,io{fIbbmH@m@BoD?GBaE?U@yABw@B{@Bq@Bo@FeA@SDu@y@BeAZWTUV}@p@}@f@AI{DbAGXNfANTHFFn@Go@IGOUOgAFYtA_@dBc@@H|@g@|@q@TWVUdA[x@CEt@ARGdACn@Cp@Cz@Cv@AxA?TC`E?FCnDAl@
WF2 0GU,10,89,The New Albion → The Blue Light → The New Albion,1,405,118,1min,q`ufIf~iHFK@@BBTa@Sc@}AlCu@rAIHHVN`@ADCDSRRSBE@EYy@HIt@sA|AmCRb@U`@CCAAGJ
WF2 0GU,10,90,The New Pot Oil → The Well Church (Elim Pentecostal) → The New Pot Oil,1,453,58,0min,_~vfIf{hHODI@UBc@EMNWNINKZI\ITi@XMNEPG^EZOEQCG?USMOReADUj@cDf@TzB^b@DTCHANE
WF2 0GU,10,91,The New Wheel → The Well Church (Elim Pentecostal) → The New Wheel,1,359,55,0min,mawfIf{hHXDMNWNINKZI\ITi@XMNEPG^EZOEQCG?USMOReADUj@cDf@T`BX
WF2 0GU,10,92,The Quad → Vic's Cafe → The Quad,1,3238,159,2min,gtxfIbufHFYfBcGzAgE|A_Ex@iBt@yAfBcDf@u@v@gAr@}@|@gA|@w@lB{AnBkAfBw@jBk@dBY|AQT?N@RDRFNFL@JAJCLULKPEPFNLFNDRBX?ZETGTMPSHSCMGKQEOCIIQMOOOUIQESEWA_BPaB^iBh@gBr@kBlAmBvA{@z@{@|@w@`Aq@dAi@v@gB`Ds@vAu@bBaB|DqAzDiBhG}BzIUvAaA|GyAdK?\?`@DLBL?N?LCLCHGLIFG@G?GCECEGEIAIAIAM?MBODKBIDEJELaALy@Bq@B]l@mEHOHMBQ~@sGVoAlBiI
WF2 0GU,10,93,The Star Inn → Lindale Methodist Church → The Star Inn,1,801,109,1min,}wwfIfknHr@`ANSh@m@xA{AMc@Om@]}CE]Kq@SyA[NiAp@m@^GP?J?D?JDVFJLDHAHGFOBQA]Co@hAq@ZORxAJp@D\NrALhANl@Lb@yAzAi@l@ORs@aA
WF2 0GU,10,94,The Well Church (Elim Pentecostal) → Wrenthorpe Dental Care → The Well Church (Elim Pentecostal),1,693,140,2min,cgwfIz~hHj@cDf@TzB^b@DTCHAXINEDjBF|@WDYFI@kARLA|@QHAXGVEG}@EkBODYHI@UBc@E{B_@g@Uk@bD
WF2 0GU,10,95,The Wheel → Wrenthorpe Club → The Wheel,1,405,74,1min,k`xfIb|gHgAzA~BdBTN\Tj@^G^I@??WQODLu@]UUO_CeBfA{A
WF2 0GU,10,96,The Wren Cafe → Conroyds Fish and Chips → The Wren Cafe,1,962,121,2min,exvfInhhHDMVq@Pc@Ds@VPt@v@PT]xAY|@o@dBUl@GRy@nDEJW|@MTORYR_@LODYHI@UBc@E{B_@g@UGIn@}DL{@@AH_@Po@PJXLn@VJLf@v@T\JHDBH?FADIHSpAeFJ_@Rk@Pc@
WF2 0GU,10,97,tillybods → Wrenthorpe Club → tillybods,1,320,56,0min,}bxfIl_hHHM~BdBTN\Tj@^G^I@??WQODLu@]UUO_CeBIL
WF2 0GU,10,98,Total Fitness → Silkwood Farm → Total Fitness,1,2062,312,5min,o{sfIpemH^XBB@D@NCNGNABEHGLWhAOp@AJQn@GVELELQf@Q`@GHMTMNIHEDOHEBEFEDIPANENGHWFECIIEMCOAQBQDOBCJ[BMBMBM@a@JgABYJy@Fe@Ha@ReAJe@zAcH@K?G?EAa@CQEUAMEIKU{BaCo@{@IVKZYp@mA~FnB~ALo@VR\ZPaA??Q`A][WSMn@oB_BlA_GXq@J[HWn@z@zB`CLJD@D?LEDAJEF?B?HF@BDHDN@RAPEPGLIDK@OFEHEJ{AbHKd@SdAI`@Gd@Kx@CXKfAA`@?LBNBP??FTBBLDH@F@D?NIDEHILOLUFIPa@Pg@DMDMFWPo@@KNq@ViAD]DIDIHIAOAECC_@Y
WF2 0GU,10,99,Toyota Vantage → Shell Select → Toyota Vantage,1,911,189,3min,grsfIz|lHTeAAECCC?ELUlACDOl@IX]JILQdALFJDv@l@TJb@Fn@OSz@Qb@[z@[x@c@hAIPWj@Kb@q@xBG[?K@QJS`@w@@[Ea@BS@CHU@C??RATZb@iAD_@\_ABQA_@q@gAw@m@KEMGPeAHM\KHYNm@BETmADMB?BB@DUdA
WF2 0GU,10,100,Valley Cresent Day Centre → Conroyds Fish and Chips → Valley Cresent Day Centre,1,962,121,2min,gxvfInhhHFMVq@Pc@Ds@VPt@v@PT]xAY|@o@dBUl@GRy@nDEJW|@MTORYR_@LODYHI@UBc@E{B_@g@UGIn@}DL{@@AH_@Po@PJXLn@VJLf@v@T\JHDBH?FADIHSpAeFJ_@Rk@Nc@
WF2 0GU,10,101,Vic's Cafe → The Quad → Vic's Cafe,1,2836,125,2min,{zxfIpkgHHMBQ~@sGVoAlBiIFYfBcGzAgE|A_Ex@iBt@yAfBcDf@u@v@gAr@}@|@gA|@w@lB{AnBkAfBw@jBk@dBY|AQT?N@RDRFNFL@JAJCLULKPEPFNLFNDRBX?ZETGTMPSHSCMGKQEOCIIQMOOOUIQESEWA_BPaB^iBh@gBr@kBlAmBvA{@z@{@|@w@`Aq@dAi@v@gB`Ds@vAu@bBaB|DqAzDiBhG}BzIUvAaA|GSCIL
WF2 0GU,10,102,"Village Hall, Kirkhamgate → The Star Inn → Village Hall, Kirkhamgate",1,524,97,1min,gswfInbnHRhBNl@Lb@yAzAi@l@ORs@aAKMAu@F]?IOs@Nr@?HG\@t@~@nANSh@m@xA{AMc@Om@SiB
WF2 0GU,10,103,Village Stores → Outwood Primary Academy Kirkhamgate → Village Stores,1,911,166,2min,opwfI`bnHl@]^vBe@b@URw@v@Mc@Om@]}CE]Kq@SyACK?AOkA_@qCcAf@[yAJIKHZxAbAg@^pCNlABJRxAJp@D\\|CNl@Lb@v@w@TSd@c@_@wBm@\
WF2 0GU,10,104,Wakefield Flanshaw Junior and Infant School → West Villa → Wakefield Flanshaw Junior and Infant School,1,553,76,1min,oqtfI~lhHa@lCGn@Ml@a@tB[~AMn@c@nBwA_Bx@qCnApAZ_B`@uBLm@Fo@`@mC
WF2 0GU,10,105,War Memorial → The Star Inn → War Memorial,1,414,87,1min,crwfIfgnHLb@yAzAi@l@ORs@aAKMAu@F]?IOs@Nr@?HG\@t@~@nANSh@m@xA{AMc@
WF2 0GU,10,106,War memorial in Kirkhamgate. → The Star Inn → War memorial in Kirkhamgate.,1,398,86,1min,{qwfIzgnHDNyAzAi@l@ORs@aAKMAu@F]?IOs@Nr@?HG\@t@~@nANSh@m@xA{AEO
WF2 0GU,10,107,"War Memorial, Kirkhamgate → The Star Inn → War Memorial, Kirkhamgate",1,404,78,1min,gqwfI|gnHMLyAzAi@l@ORs@aAKMAu@F]?IOs@Nr@?HG\@t@~@nANSh@m@xA{ALM
WF2 0GU,10,108,"War Memorial on Batley Road, Kirkhamgate → The Star Inn → War Memorial on Batley Road, Kirkhamgate",1,404,78,1min,gqwfI|gnHMLyAzAi@l@ORs@aAKMAu@F]?IOs@Nr@?HG\@t@~@nANSh@m@xA{ALM
WF2 0GU,10,109,West Ardsley Book Exchange → Hill Top Primary Academy → West Ardsley Book Exchange,1,1795,233,3min,qszfIvyqHTHj@RlEhBPFzAp@pBx@pBv@fAd@n@^d@b@eFbNGNm@dBo@|Ay@|BSh@S[EAIAKAGIo@cAOU??NTn@bAFHJ@H@D@RZRi@x@}Bn@}Al@eBFOdFcNe@c@o@_@gAe@qBw@qBy@{Aq@QGmEiBk@SUI
WF2 0GU,10,110,West Ardsley Community Centre → West Ardsley Methodist Church → West Ardsley Community Centre,1,1207,224,3min,qizfIb_sHFMV^S`@D@RZRi@x@}Bn@}Al@eBFOdFcNe@c@o@_@gAe@NaB|@h@PBJMKLA?OC}@i@O`BfAd@n@^d@b@eFbNGNm@dBo@|Ay@|BSh@S[EAIAKAGIPe@
WF2 0GU,10,111,West Ardsley Methodist Church → West Ardsley Community Centre → West Ardsley Methodist Church,1,1188,192,3min,q}yfIvarHOC}@i@O`BfAd@n@^d@b@eFbNGNm@dBo@|Ay@|BSh@S[EAIAKAGIPe@FMV^S`@D@RZRi@x@}Bn@}Al@eBFOdFcNe@c@o@_@gAe@NaB|@h@NB
WF2 0GU,10,112,West Villa → Wakefield Flanshaw Junior and Infant School → West Villa,1,521,93,1min,sutfIp|hHLo@Z_B`@uBLm@Fo@`@mCf@mD\T]UiAzHGn@Ml@a@tB[~AMn@
WF2 0GU,10,113,West Yorkshire Police Bishopgarth House → West Yorkshire Police Learning & Development Centre → West Yorkshire Police Bishopgarth House,1,9946,536,8min,{uyfIxzjH??JCJAFABG?IEmAh@OKgDAS?Q?Q?Q@QFaB?Q?MEWOIGCI?ODeCnDg@h@g@b@cAp@iB`ASJIDGHIHEHCHYlA?BCvA?P@P@RDRThAf@~Br@|CnB|INn@nBxIR|@vAlGtAxDbCzFbCdFbAjBb@x@bAjBnCrD|CfEjDpDxFdFfMjJzBxA`CrAtBfAtDrBtG`Dn@R~FjBlGhAdE\xDDvEOnE[hOcClImApBYzRuF^OZSPMNQNUj@{ARg@POPMLINEP@RBTLVXJXFVDVDX@\?ZAtDA|@AZA\ETW~@MZk@Va@@OCWOMOMUIOi@w@a@So@E{Lh@qAFsFj@sInAeOdCoE`@cFJwDImE]eGaAaGiBs@W_HeDkDqBuBiAcCcB}B_BqFsDiF{DkFqEoD{DaDeE}BqDmAkBc@y@wAuCoEsJuBoF_AqCo@wA_AuCqA}DOc@}BiHwAmEQa@Uu@K]MYKWGMGKGIGIGGEEMIOKc@SEAc@e@OUGQEOEQAMAOAQ?S@O@O?GDQFWFWFOFMrAuBHKFGFGHGHGJCHAH?H?H@JDt@NZLPBLBR@NANCLEJGZSjAy@`A_A`AkAb@o@\Ut@gALKJ?FJJ`@BNDV?L?PG`BAP?P?P?P@RJfDi@NDlA?HCFG@K@KB??
WF2 0GU,10,114,West Yorkshire Police Learning & Development Centre → Cardigan House → West Yorkshire Police Learning & Development Centre,1,935,297,4min,cyyfInrkHE@JxC@HDDF@DAh@GHC?J@J@HBPBHBLFHTd@BDF?^EJCXECa@KyCG_BCs@CgA?YAM@E?G?MFSJOFIFETABRFXHALKx@h@??DU@GAFETy@i@MJI@GYCSQVEDGDIJGLGD?FAD@L?XBfABr@F~AJxCB`@YDKB_@DG?CEUe@GICMCICQAIAK?KIBi@FE@GAEEAIKyCDA
WF2 0GU,10,115,White Rose Sandwich Co. → BP Manor Service Station → White Rose Sandwich Co.,1,459,83,1min,yl{fIr~kHe@}CCQKy@]cCZNJ@ZDZ@L?n@Al@AR_@f@dAOZGN_AMw@pCa@lCAK
WF2 0GU,10,116,Wrenthorpe Academy → Hong Kong Vegan → Wrenthorpe Academy,1,2580,260,4min,cqwfI`chHIRCHc@~AYbA[~@k@{@[YaBqA}@o@k@_@]UUO_CeBvB{Cr@_Ar@w@l@e@n@a@dBcADAt@g@b@Yp@_@d@UTMrBcAtBmAJI^Qh@UdBi@TORQVYz@}@\Yr@]ZETCp@A`@?\?`@EZOMr@Or@Gh@?f@B^J^Tn@FNLZRp@Jb@DX@l@@p@@`@@L?NHv@L`A@JB\@Z?r@Ad@En@Gl@WdBG\KhAMt@]xAY|@o@dBUl@aAbEEJW|@MTORYR_@LODYHI@UBc@E{B_@g@UGIY[[U}@a@GC}@a@]OQIOOcAaBS[e@s@]g@u@kAZ_AXcAb@_BBIHS
WF2 0GU,10,117,Wrenthorpe Club → Declans → Wrenthorpe Club,1,571,109,1min,e|wfIlehHHAF_@k@_@]UUOqAaAm@c@qA_Ak@_@IIZyAGOIUHTFN[xAHHj@^pA~@~BdBTN\Tj@^G^I@
WF2 0GU,10,118,Wrenthorpe Dental Care → The Well Church (Elim Pentecostal) → Wrenthorpe Dental Care,1,731,119,1min,q`wfIhaiH|@QHAXGVEG}@EkBODYHI@UBc@EMNWNINKZI\ITi@XMNEPG^EZOEQCG?USMOReADUj@cDf@TzB^b@DTCHAXINEDjBF|@WDYFI@}@P
WF2 0GU,10,119,Wrenthorpe Methodist Church → The Well Church (Elim Pentecostal) → Wrenthorpe Methodist Church,1,565,101,1min,whwfIvthHSf@GX|@`@ZTXZFHf@TzB^MNWNINKZI\ITi@XMNEPG^EZOEQCG?USMOReADUj@cDGIY[[U}@a@FYRg@
WF2 0GU,10,120,Wrenthorpe Park & Alverthorpe Meadows → Alverthorpe & Wrenthorpe Meadows LNR → Wrenthorpe Park & Alverthorpe Meadows,1,1035,203,3min,cnufIlxgHTSf@g@V|@`@vAVz@Tz@Tr@Td@PVRRRLXLXBX?f@OFbAV|DJpAo@QmCe@KE??JDlCd@n@PKqAW}DGcAg@NY?YCYMSMSSQWUe@Us@U{@W{@a@wAW}@g@f@UR
WF2 0GU,10,121,Wrenthorpe Post Office → The Wren Cafe → Wrenthorpe Post Office,1,962,121,2min,_xvfItqhHo@pCEJW|@MTORYR_@LODYHI@UBc@E{B_@g@UGIn@}DL{@@AH_@Po@PJXLn@VJLf@v@T\JHDBH?FADIHSpAeFJ_@Rk@Pc@DMVq@Pc@Ds@VPt@v@PT]xAY|@o@dBUl@Qp@
WF2 0GU,10,122,Wrenthorpe Potovens → The Well Church (Elim Pentecostal) → Wrenthorpe Potovens,1,567,76,1min,{|vfI|~hHCSEkBODYHI@UBc@EMNWNINKZI\ITi@XMNEPG^EZOEQCG?USMOReADUj@cDf@TzB^b@DTCHAXINEDjBBR
WF2 0GU,10,123,Wrenthorpe Village Hall → The Well Church (Elim Pentecostal) → Wrenthorpe Village Hall,1,652,100,1min,k~vfIt`iH@?XGVEG}@EkBODYHI@UBc@EMNWNINKZI\ITi@XMNEPG^EZOEQCG?USMOReADUj@cDf@TzB^b@DTCHAXINEDjBF|@WDYFA?
WF2 0GU,15,124,Al Fresco → The New Albion → The Blue Light → Al Fresco,2,556,176,2min,__ufIjuiHCj@APAPCl@E^GRKRBHRb@U`@CCAAGJ??FK@@BBTa@Sc@}AlCu@rAIHHVN`@ADCDSRRSBE@EYy@HIt@sA|AmCCIJSFSD_@Bm@@Q@QBk@
WF2 0GU,15,125,Alverthorpe Conservative Club → Pizza Ferrara → Al Fresco → Alverthorpe Conservative Club,2,844,199,3min,cbufI`_jH`AeBCI[o@c@_AGReAvCg@zAg@|AMZM\Nl@Rz@S{@Om@L]L[FS^iAf@{AdAwCFSb@~@Zn@JSFSD_@Bm@@Q@QBk@?Q@UBy@Cx@ATC|@APAPCl@E^GRKRBHaAdB
WF2 0GU,15,126,Alverthorpe Garage → Sun Bo → Kylies Sandwich Bar & Custom Cakes → Alverthorpe Garage,2,980,223,3min,cdufI`bjHb@w@|AmCCIJSFSGEi@}@BDd@v@FDGRKR[o@c@_AGReAvCg@zAg@|AMZM\]v@q@fBGLZl@P[QZ[m@FMPg@^_A\w@L]L[f@}Af@{AdAwCFSb@~@Zn@BH}AlCc@v@
WF2 0GU,15,127,Alverthorpe St Paul's CofE (VA) School → Pizza Ferrara → Alverthorpe Conservative Club → Alverthorpe St Paul's CofE (VA) School,2,1723,329,5min,unufId`jHBCBU@]Fe@AS?SCWE[HMFW@Y@q@A]DYFUDSJYHWDUDs@De@b@aAPm@JBFDx@nARVf@f@XZPJLDRFPBZHPFPHJJLT[v@c@pAGReAvCg@zAg@|AMZM\Nl@Rz@S{@Om@L]L[FS^iAf@{AdAwCFSb@~@Zn@BH}AlCOSNRZg@`AeBCI[o@c@_Ab@qAZw@MUKKQIQG[IQCSGMEQKY[g@g@SWy@oAGEKCQl@c@`AEd@Er@ETIVKXERGTEX@\Ap@AXGVILDZBV?R@RGd@A\CTCB
WF2 0GU,15,128,Alverthorpe Working Mens Club → The Eagle → Flanshaw Lodge → Alverthorpe Working Mens Club,2,963,161,2min,kltfIdrjHjB\^Lh@XXLPBN@X?RCB?XKPKJIXQ@ARQDC??`@YRQXSPWZi@HOLW^u@FNHRDPDVUJmAhADd@Lb@?AMa@Ee@lAiATKEWEQISGO_@t@MVIN[h@QVYRSPa@X??EBSP[RKHQJYJC?SBY?OAQCYMi@Y_@MkB]
WF2 0GU,15,129,Alverthorpe & Wrenthorpe Meadows LNR → Wrenthorpe Park & Alverthorpe Meadows → Silcoates School → Alverthorpe & Wrenthorpe Meadows LNR,2,7531,1013,16min,_gufIjlhHJDlCd@n@PKqAW}DGcAg@NY?YCYMSMSSQWUe@Us@U{@W{@a@wAW}@g@f@UR??TSf@g@V|@`@vAVz@Tz@Tr@Td@PVRRRLXLXBX?f@Od@M^MTKr@Sb@Q^M^Mf@Oh@OnA_@VIVGpBm@|Ac@OxAAJEf@g@jCKf@OfAiAzHGn@Ml@a@tB[~Aq@~Cq@zBCFSn@Uj@]~@Ul@Ob@i@lAk@vAg@hAKR[v@c@pAGReAvCg@zAg@|AMZM\]v@q@fBGL_@`As@fBs@hBwBvE}BrGW~@q@`Ce@rBW|@Qh@Wb@[^q@h@eBzA_AbAc@h@cAlBCHsAeC]u@k@qAQ]qAoCIQFSn@_GTaCN{Cd@cR@MJkARuA@UFa@Dk@D]BS@U?[C[GSOa@U_@}@aBVg@Dw@?s@?GFWFMPi@HQBQ?KESAG?E?KF]DYNa@`@eAKQGO?G?Md@sA??e@rA?L?FFNJPb@iABGBADADBDHBJ?@?F_B`EELAJAL@L?B@DFHFBDFBHFLDHDHBL@LAPA|@CZAXIhAGrACXCNMPFRBZ?ZATCRE\Ej@G`@ATStAKjAALe@bROzCU`Co@~FGRHPpAnCP\j@pA\t@rAdCBIbAmBb@i@~@cAdB{Ap@i@Z_@Vc@Pi@V}@d@sBp@aCV_A|BsGvBwEr@iBr@gB^aAFMp@gB\w@L]L[f@}Af@{AdAwCFSb@qAZw@JSf@iAj@wAh@mANc@Tm@\_ATk@Ro@BGp@{Bp@_DZ_B`@uBLm@Fo@hA{HNgAJg@f@kCDg@@KNyA}Ab@qBl@WFWHoA^i@NH`APpC?p@Aj@Ef@In@I`@KZCD]bAaCk@_AWo@QmCe@KE
WF2 0GU,15,130,Amazon DLS4 → Ossett Fire Station → Silkwood Farm → Amazon DLS4,2,636,221,3min,wktfIphmH^gBJHNJReAFUPJ@@@?@??CH_@??I^?BA?A?AAQKR_A@GVmAnB~ALo@VR\ZPaA??Q`A][WSMn@oB_BWlAAFS~@GTSdAOKKI_@fB
WF2 0GU,15,131,Ardsley House → BP Manor Service Station → Restyle Fitness → Ardsley House,2,1157,206,3min,mxzfIrfkHC@kAZcA\kB|@WPo@d@m@b@]\[`@a@j@_@l@MVf@dAOZGN_AMw@pCa@lCg@iDCQKy@]cCZNJ@Be@EA[K`@LCd@ZDZ@L?n@Al@AR_@LW^m@`@k@Za@\]l@c@n@e@VQjB}@bA]jA[BA
WF2 0GU,15,132,Blue Marlin Fisheries → Sun Bo → Kylies Sandwich Bar & Custom Cakes → Blue Marlin Fisheries,2,776,191,3min,oeufIp_jHZcAdAwCFSb@~@Zn@JSFSGEi@}@BDd@v@FDGRKR[o@c@_AGReAvCg@zAg@|AMZM\]v@q@fBGLZl@P[QZ[m@FMPg@^_A\w@L]L[f@}AJW
